source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Zangia,Замын ахлах инженер,Макс Групп,5000000,5500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Программийн мэдлэг | Мэдлэг | Ур чадварууд | Туршлага
Zangia,Барилгын инженер /NG/,Ти Эм Эл ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Программийн мэдлэг | Мэдлэг | Ур чадварууд
Zangia,Салбар хариуцах менежер /Өвөрхангай аймагт/,БИД Санхүүгийн нэгдэл,2500000,3000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Компьютерийн мэдлэг | Зан чанар | Ур чадварууд
Zangia,БАР МЕНЕЖЕР,КАРЬЕР МАСТЕР ХХК,5000000,5500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Туршлага | Ур чадварууд | Зан чанар
Zangia,Ерөнхий нягтлан бодогч,Уан Монголиа Туризм Групп,6000000,6500000,,Менежмент,,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,
Zangia,БАРИЛГЫН ЕРӨНХИЙ ИНЖЕНЕР /Евро ази зам ХХК/,Ремикон ХК,3500000,4000000,,Менежмент,,Ахлах менежер / Нэгжийн удирдлага,Бусад,
Zangia,Хүний нөөцийн албаны дарга,Ноён Уул Эрдэнэ ХХК,3500000,4000000,,Менежмент,,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,
Zangia,Ерөнхий нягтлан бодогч,Эхлэл Өрнөл ХХК,4500000,5000000,,Менежмент,,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,
Zangia,"Татвар, зардал хяналтын ахлах нягтлан",Нэткапитал санхүүгийн корпораци,3000000,3500000,,Менежмент,,Ахлах менежер / Нэгжийн удирдлага,Бусад,
Zangia,Ерөнхий нягтлан бодогч,Мастер Групп,4500000,5000000,,Менежмент,,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,
Zangia,Хүний нөөцийн Ахлах менежер,Гоёл Кашмер ХХК,3000000,3500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Ур чадварууд
Zangia,ХЭМАБ ахлах менежер,Макс Рөүд,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Сургалт | Туршлага
Zangia,Ахлах нягтлан бодогч,Эра Жимс ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Хувийн чанар | Ёс зүй
Zangia,САЛБАРЫН МЕНЕЖЕР /ГАРДЕН ВИЛЛА САЛБАР/,М Март,2500000,3000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Ур чадварууд | Туршлага
Zangia,Барилгын инженер,Професионалстрой  ХХК,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Мэдлэг | Програм хангамж | Хэлний мэдлэг
Zangia,МАРКЕТИНГИЙН АХЛАХ МЕНЕЖЕР /ТЭСО ДЭЙРИ ХХК/,Тэсо Фүүдс ХХК,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Амбицтай | Англи хэл | Баг удирдах | Туршлага
Zangia,Ерөнхий технологич,Хаан Хүнс Импекс ХХК,5000000,5500000,,Менежмент,9,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Стандартын мэдлэг | Гадаад хэл
Zangia,Харуул хамгаалалтын албаны дарга,ЦЭГЦ ХХК,3500000,4000000,,Менежмент,6,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Удирдан зохион байгуулах | Хариуцлагатай
Zangia,ҮЙЛ АЖИЛЛАГАА ХАРИУЦСАН МЕНЕЖЕР /ЭРЭГТЭЙ/,Жавхлант дистрибюшн ХХК,3500000,4000000,,Менежмент,6,Ахлах менежер / Нэгжийн удирдлага,Бусад,Насны хязгаар | Төлөвлөх ур чадвар
Zangia,Салбарын захирал,Нэткапитал санхүүгийн корпораци,3500000,4000000,,Менежмент,6,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,"Санхүү, НББ, бизнесийн удирдлагын чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй | Санхүүгийн байгууллагад ажиллаж байсан бол давуу тал"
Zangia,Ерөнхий нягтлан бодогч,Амно ХХК,4000000,4500000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Ерөнхий нягтлан бодогчоор 3-5 жил ажилласан туршлагатай байх | Санхүүгийн ДаянСофт программ мэдлэгтэй
Zangia,Цахилгааны инженер,БльюМон Групп,3500000,4000000,,Менежмент,6,Ахлах менежер / Нэгжийн удирдлага,Бусад,Цахилгааны инженерийн чиглэлээр бакалаврын зэрэгтэй байх | AutoCAD болон бусад зураг төсөл боловсруулах програмуудыг эзэмшсэн байх
Zangia,"Борлуулалт, Маркетингийн хэлтсийн дарга",Гацуурт ХХК,3500000,4000000,[],Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,"борлуулалт, маркетингийн чиглэлээр бакалавр ба түүнээс дээш зэрэгтэй байх | борлуулалт, маркетингийн менежерээр 3 ба түүнээс дээш жил ажилласан туршлагатай байх | багийн удирдлага, харилцааны сайн чадвартай | судалгаа, анализ хийх ур чадвартай | зах зээлийн чиг хандлагыг ойлгодог байх | борлуулалтын стратеги боловсруулах чадвартай | асуудлыг шийдвэрлэх, бүтээлч сэтгэлгээтэй | мэдээлэл технологи, сошиал медиа платформууд дээр ажиллах ур чадвартай | хурдтай, идэвхтэй, хариуцлагатай байх"
Zangia,Төслийн менежер,Үлэмж Эс Жи Жи Катеринг ХХК,4500000,5000000,[],Менежмент,9,Ахлах менежер / Нэгжийн удирдлага,Төслийн менежер,"төслийн удирдлага болон холбогдох чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй байх; | төслийг удирдан зохион байгуулж байсан болон төслийн менежментийн чиглэлээр ажилласан туршлагатай байх; | баримт бичиг, төсөл боловсруулах, төлөвлөх, үнэлгээ дүгнэлт хийх чадвартай байх; | асуудал шийдвэрлэх, оновчтой шийдэл боловсруулах арга барилтай байх; | бие даан болон багаар ажиллах чадвартай байх; | эмх цэгцтэй, хувийн зохион байгуулалт сайтай байх; | англи хэлний бичгийн болон ярианы ахисан түвшний мэдлэгтэй байх."
Zangia,"Бодлого, сургалт хөгжил хариуцсан ахлах менежер",Алтан Жолоо Трейд ХХК,4500000,5000000,[],Менежмент,9,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,"хүний нөөц менежмент, бизнесийн удирдлага эсвэл холбогдох чиглэлээр бакалавр ба түүнээс дээш зэрэгтэй | сургалт хөгжил, бодлого төлөвлөлтийн чиглэлээр 5-аас доошгүй жилийн ажлын туршлагатай | удирдан зохион байгуулах, стратеги сэтгэлгээтэй | сургалтын хэрэгцээ тодорхойлох, хөтөлбөр боловсруулах, үнэлэх чадвартай | тайлагнах, дүн шинжилгээ хийх, харилцаа, манлайллын ур чадвар сайтай | монгол хэлний бичгийн болон ярианы өндөр чадвартай, англи хэлний мэдлэг давуу тал"
Zangia,"Сошиал, дижитал маркетингийн менежер",Нутгийн буян групп ХХК,4500000,5000000,[],Менежмент,9,Ахлах менежер / Нэгжийн удирдлага,Бусад,"маркетинг, бизнесийн удирдлага чиглэлээр их дээд сургууль төгссөн | сошиал медиа менежмент хийх чадвартай буюу цахим платформуудыг хөгжүүлэх, төлөвлөгөө гаргах, мэргэжлийн түвшинд хөтлөх чадвартай | маркетингийн оновчтой мессеж боловсруулах найруулан бичих ур чадвартай | судалгаа хийх, төлөвлөгөө боловсруулах, илтгэн танилцуулах чадвартай | график дизайны программууд дээр ажиллах анхан шатны мэдлэгтэй | англи хэлний дундаас дээш түвшний мэдлэгтэй | шинэ санал санаачлага гаргах чадавартай | бүтээлч сэтгэлгээтэй | өөриймсөг сэтгэлтэй, үнэнч шударга, ажилдаа хариуцлагатай | өөрийгөө илэрхийлэх, харилцааны болон багаар ажиллах чадвартай"
Zangia,Ахлах нягтлан бодогч,Ариранг Фүүдс ХХК,4000000,4500000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,"нягтлан бодох бүртгэл, санхүүгийн чиглэлээр их дээд сургууль төгссөн | ахлах нягтлан бодогчоор 3-5 жил ажилласан туршлагатай | санхүү татварын тайлан гаргаж байсан туршлагатай | борлуулалтын компани болон smart accounting программ дээр ажиллаж байсан бол давуу тал болно."
Zangia,Хүний нөөцийн ахлах  менежер,Эхлэл Өрнөл ХХК,3500000,4000000,[],Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,"хн-ийн бодлого, систем, процесс бие даан удирдаж байсан туршлагатай /хүний нөөцийн удирдах шатанд ажиллаж байсан/ | бичгийн болон ярианы ур чадвартай, албан харилцааг эрхэмлэдэг | удирдлага, ажилтнуудын дунд гүүр болж ажиллах чадвартай"
Zangia,Борлуулалт төлөвлөлтийн ахлах менежер /туршлагатай,"""Хөгжил Трейд"" ХХК",3500000,4000000,[],Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,"- мэдээллийн технологи, математик, статистик, санхүү, бизнесийн чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй, | - тооцоо судалгаа, компьютерийн чиглэлээр мэргэшсэн бол давуу тал болно, | - мэргэжлээрээ 5-аас дээш жил ажилласан туршлагатай, | - тооцоо судалгаа, дүн шинжилгээ, төлөвлөлт хийх, тайлагнах чадвартай, | - microsoft office–ийн программууд дээр ажиллах, программ хангамжийн талаар мэдлэгтэй, | - харилцааны ур чадвар сайтай, | - бүтээлч сэтгэлгээтэй, | - эерэг хандлагатай, | - удирдан зохион байгуулах чадвартай байх."
Zangia,Худалдааны төвийн менежментийн албаны дарга,Наран Трейд ХХК,4500000,5000000,[],Менежмент,9,Ахлах менежер / Нэгжийн удирдлага,Бусад,• англи хэлний зохих түвшний мэдлэгтэй; | • хувийн зохион байгуулалт сайтай; | • багаар ажиллах чадвартай; | • харилцааны ур чадвар сайтай.
Zangia,"Борлуулалт, Маркетингийн Ахлах Менежер",И-Эн-Си Групп,4500000,5000000,[],Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадвар | Ур чадвар | Ур чадвар | Ур чадвар | Хэлний мэдлэг | Компьютерийн мэдлэг
Zangia,Finance Manager,Ди Эй Экс И Эн ХХК,4000000,4500000,[],Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Education | Education | Experience | Skills | Software | Communication | Resilience | Leadership
Zangia,БОРЛУУЛАЛТЫН АХЛАХ МЕНЕЖЕР,Грийн Групп,4000000,4500000,[],Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадвар | Ур чадвар | Тээврийн хэрэгсэл | Хандлага | Ур чадвар
Zangia,СУВАГ ХАРИУЦСАН АХЛАХ МЕНЕЖЕР-GGI,Монос Групп,1800000,2100000,[],Менежмент,3,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадвар | Ур чадвар
Zangia,"СУПЕРВАЙЗОР /Косметик, ахуй/",Нано Интернэйшнл ХХК,3000000,3500000,[],Менежмент,5,Ахлах менежер / Нэгжийн удирдлага,Мэдээллийн аюулгүй байдал болон систем администрат,Боловсрол | Туршлага | Ур чадвар | Компьютерийн мэдлэг | Ур чадвар | Ур чадвар | Хандлага
Zangia,Агуулахын албаны дарга,Нэткапитал санхүүгийн корпораци,5000000,5500000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Туршлага | Туршлага | Ур чадвар | Ур чадвар | Компьютерийн мэдлэг
Zangia,Ерөнхий технологич,Хүнс Групп,3500000,4000000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Ажлын туршлага | Мэдлэг | Ур чадвар | Ур чадвар
Zangia,Борлуулалтын албаны дарга,Прожект Девелопмент Тотал Солюшн,4000000,4500000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ажлын туршлага | Туршлага | Ур чадвар | Туршлага | Мэдлэг
Zangia,БОРЛУУЛАЛТЫН МЕНЕЖЕР (Барагшуун),КАРЬЕР МАСТЕР ХХК,2500000,3000000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Ажлын туршлага | Ур чадвар | Мэдлэг | Ур чадвар | Хандлага
Zangia,РЕСТОРАНД ЭРЭГТЭЙ ЕРӨНХИЙ МЕНЕЖЕР,Дойт бродерс энд ко,3000000,3500000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Ажлын туршлага | Ур чадвар | Ур чадвар | Ур чадвар | Хандлага
Zangia,Барилгын инженер,"""Би Девелопмент"" ХХК",3000000,3500000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Ажлын туршлага | Мэдлэг | Ур чадвар | Мэдлэг | Ур чадвар | Ур чадвар
Zangia,ЦАХИЛГААН АВТОМАТИКИЙН ИНЖЕНЕР,Витафит милк ХХК,3500000,4000000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Ажлын туршлага
Zangia,Маркетингийн ахлах менежер,Монжүүс ХХК,4000000,4500000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Ажлын туршлага | Ур чадвар | Хандлага | Ур чадвар | Ур чадвар | Хандлага
Zangia,БИЗНЕС ХӨГЖИЛ ХАРИУЦСАН АХЛАХ МЕНЕЖЕР /БЭЛ ИНВЕСТМЕНТ/,Монос Групп,3500000,4000000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Ажлын туршлага | Туршлага | Туршлага | Ур чадвар | Ур чадвар | Ур чадвар | Хандлага | Ур чадвар | Ур чадвар | Ур чадвар | Ур чадвар | Ур чадвар
Zangia,Эмийн сан хариуцсан менежер,Монфа трейд ХХК,3000000,3500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Туршлага | Туршлага
Zangia,БОРЛУУЛАЛТЫН АЛБАНЫ ДАРГА,Жавхлант дистрибюшн ХХК,9000000,10000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Туршлага | Туршлага
Zangia,"Арьс, гоо заслын эмнэлэгт маркетингийн менежер авн",ИГА ХХК,2500000,3000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага
Zangia,Хуулийн зөвлөх /Англи хэлтэй/,Таван Богд Фүүдс Пицца ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Хувийн чанар | Туршлага | Хэлний мэдлэг | Ур чадвар
Zangia,"Тээвэр, зохион байгуулалтын менежер",Ти Эм Эл ХХК,3500000,4000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Мэдлэг | Туршлага | Ур чадвар
Zangia,Борлуулалтын ахлах менежер,Бридж Групп,3500000,4000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадвар
Zangia,ХАРИЛЦАГЧ ҮЙЛЧИЛГЭЭНИЙ АХЛАХ МЕНЕЖЕР,Тэсо Пропертис ХХК,3000000,3500000,,Менежмент,6,Ахлах менежер / Нэгжийн удирдлага,Бусад,Ур чадвар | Хувийн чанар | Мэдлэг | Программ хангамж
Zangia,Сэлбэгийн агуулах хариуцсан  менежер,Хера Экуйпмент ХХК,3500000,4000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Программ хангамж | Хэлний мэдлэг
Zangia,ХҮНИЙ НӨӨЦИЙН АХЛАХ МЕНЕЖЕР,Бодь Интернэшнл ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,Мэдлэг | Ур чадвар | Хэлний мэдлэг
Zangia,Хүний нөөцийн албаны дарга /Холдингийн хэмжээнд/,Дельта Холдинг,5500000,6000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага
Zangia,Ахуйн албаны дарга,Алтан Жолоо Импекс ХХК,4500000,5000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Туршлага | Ур чадвар
Zangia,Захиалгат тавилга хариуцсан албаны дарга,И-Эн-Си Групп,4500000,5000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага
Zangia,Хүний нөөцийн ахлах менежер,Говь ХК,4000000,4500000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага
Zangia,Хуулийн ахлах зөвлөх,Таван Богд Групп,5000000,5500000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага
Zangia,ХАБЭА хариуцсан ахлах менежер,Пауэр Бласт ХХК,2500000,3000000,,Менежмент,7,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага
Zangia,Үйлдвэрийн дарга,Макс Групп,5000000,5500000,,Гүйцэтгэх удирдлага,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Мэдлэг | Ур чадвар
Zangia,ЛАБОРАТОРЫН ЭРХЛЭГЧ,Ремикон ХК,4500000,5000000,,Гүйцэтгэх удирдлага,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага | Ур чадвар | Хэлний мэдлэг
Zangia,"ЗАХИРГАА, ХҮНИЙ НӨӨЦИЙН АЛБАНЫ ДАРГА",Номун Кондитер ХХК,5000000,5500000,,Гүйцэтгэх удирдлага,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Ур чадвар | Хувь хүний чанар
Zangia,Ерөнхий нягтлан бодогч,Сод Монгол Групп,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,
Zangia,Төслийн менежер /Барилга/,Сетунари Групп ХХК,5500000,6000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Төслийн менежер,
Zangia,Чанарын менежер,СӨҮЛ ЭМНЭЛЭГ,2100000,2500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,
Zangia,Хүний нөөцийн ахлах менежер,Номад Эф энд Би ХХК,3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,
Zangia,ЕРӨНХИЙ НЯГТЛАН БОДОГЧ   /АЖК/,Алтан Жолоо Трейд ХХК,3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,
Zangia,Орос хэлтэй - Төслийн багийн удирдагч,2GIS,2500000,3000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Төслийн менежер,
Zangia,ЗАСВАРЫН МЕНЕЖЕР /Max Machinery LLC/,Хан Алтай Ресурс ХХК,5500000,6000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага
Zangia,Механик инженер /үйлдвэрт/,Их хар сүлд ХХК,2500000,3000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Нас
Zangia,Орон нутгийн салбар хариуцсанБорлуулалтын ахлах менежер,Ази Фарма ХХК,3000000,3500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Бусад
Zangia,Маркетингийн ахлах менежер,Шинжлэх Ухаан Үйлдвэрлэлийн МОНХИМО ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Гадаад хэл
Zangia,АГЕНТ /Y.X.Х. зуучлагч/ сургаж хамтарч ажиллана,РЕМАКС СУПРИМ,6000000,6500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Туршлага | Ур чадвар
Zangia,АГЕНТ /Y.X.Х. зуучлагч/ сургаж хамтарч ажиллана,РЕМАКС СУПРИМ,6000000,6500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,Туршлага | Ур чадвар
Zangia,Ахлах нягтлан бодогч,УБ Сонгдо Эмнэлэг,3000000,3500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Санхүүгийн шинжээч,Боловсрол | Туршлага | Гадаад хэл
Zangia,"ЗАХИРГАА, ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР",Эрч майнинг,5500000,6000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Программын мэдлэг
Zangia,Эдийн засагч,Номин Холдинг,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Санхүүгийн шинжээч,Боловсрол | Туршлага | Программын мэдлэг
Zangia,Хүний нөөцийн менежер,Бумбод ХХК,3000000,3500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага
Zangia,Маркетинг борлуулалтын  ахлах менежер,ТЭСО ИНДАСТРИАЛ ПАРК ХХК,2500000,3000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,"маркетинг, бизнесийн удирдлагын чиглэлээр бакалавр буюу түүнээс дээш зэрэгтэй | маркетинг, борлуулалтын чиглэлээр 2-с дээш жил ажиллаж байсан туршлагатай | стратеги төлөвлөлт, гүйцэтгэлийн өндөр чадвартай | шинийг үргэлж сурах хүсэл тэмүүлэлтэй, бүтээлч сэтгэлгээтэй | англи хэлний дунд түвшний мэдлэгтэй | хариуцлагатай, хувийн зохион байгуулалт сайтай"
Zangia,ХҮНИЙН НӨӨЦИЙН АХЛАХ МЕНЕЖЕР -хоол үйлдвэрлэлийн салбар,КАРЬЕР МАСТЕР ХХК,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,"хүний нөөц, бизнесийн удирдлага, хууль эрх зүйн чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй | хүний нөөцийн чиглэлээр 6-аас дээш жил ажилласан туршлагатай, удирдах түвшинд ажиллаж байсан бол давуу тал | хөдөлмөрийн хууль болон холбогдох хууль тогтоомжийн мэдлэгтэй | эрч хүчтэй, өөрчлөлтийг хийж чадах | багаар ажиллах болон удирдан чиглүүлэх чадвартай | сургалт, хөгжлийн төслүүдийг удирдаж байсан туршлагатай | smart болон excel болон бусад оффисын програм дээр ажиллах чадвартай | стрессийн менежментийн талаар мэдлэгтэй, оновчтой шийдвэр гаргах чадвартай | уул уурхайн салбар болон хоол үйлдвэрлэлийн салбарт ажиллаж байсан бол давуу тал болно"
Zangia,БОРЛУУЛАЛТЫН АЛБАНЫ ДАРГА-ахуйн хэрэглээ,КАРЬЕР МАСТЕР ХХК,5000000,5500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,"бизнесийн удирдлага эсвэл бусад холбогдох чиглэлээр бакалаврын зэрэгтэй | борлуулалтын систем, програм хангамж дээр ажиллах чадвартай | удирдах өндөр ур чадвартай | хяналт шалгалт зохион байгуулах чадвартай | багаар ажиллах өндөр чадвартай | шинжилгээ хийх чадвартай ажилтан шалгаруулан авах чадвартай | шинэ ажилтан чиглүүлэх сургалт зааварчилгаа хийж мэргэшүүлэх чадвартай | жижиглэн худалдааны салбар буюу ахуй хэрэглээний бүтээгдэхүүн борлуулж байсан туршлагатай."
Zangia,Борлуулалтын ахлах менежер,Үлэмж Органик ХХК,3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бизнес хөгжлийн менежер,"бизнесийн удирдлагын чиглэлээр баклавр болон түүнээс дээш зэрэгтэй | англи хэлний мэдлэгтэй | 2-аас дээш жилийн ажлын туршлагатай | удирдан зохион байгуулах, манлайлах чадвартай | борлуулалтын орлого, зарлага, үр ашгийг тооцоолж дүн шинжилгээ хийх чадвартай | харилцааны чадвартай, өөрийгөө илэрхийлэх чадвартай | бичиг баримт боловсруулах компютерийн хэрэглээний программуудыг ашиглах чадвартай"
Zangia,Агент /Y.X.Х. зуучлагч/,РЕМАКС СУПРИМ,6000000,6500000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Сонирхол | Чадвар
Zangia,Зээлийн ахлах менежер (Улсын их дэлгүүр салбар),Номин Холдинг,3000000,3500000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага
Zangia,Салбар хариуцсан эрхлэгч,Моннидер ХХК,3500000,4000000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага
Zangia,Эмнэлгийн Хүний нөөцийн зөвлөх,"""АЧТУС ХОСПИС"" ГХОХХК",1500000,1800000,[],Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ажилтан,Боловсрол | Туршлага
Zangia,Ерөнхий нягтлан бодогч,Женко Тур Бюро ХК,3500000,4000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага
Zangia,Салбарын захирал,Монголиан Лийдинг Групп,2500000,3000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Ур чадвар | Туршлага
Zangia,Салбар хариуцах менежер /Дорнод аймагт/,БИД Санхүүгийн нэгдэл,2500000,3000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Боловсрол | Туршлага
Zangia,Чанарын менежер,"""АЧТУС ХОСПИС"" ГХОХХК",2500000,3000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Мэргэшил | Туршлага
Zangia,ХҮНИЙ НӨӨЦИЙН АХЛАХ МЕНЕЖЕР,КАРЬЕР МАСТЕР ХХК,4000000,4500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ахлах ажилтан,Туршлага | Ур чадвар
Zangia,Смарт зогсоолын менежер,Orchlon Consulting  LLC,2100000,2500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Мэдлэг | Ур чадвар | Хандлага
Zangia,Хүний нөөцийн хэлтсийн захирал,Богд Банк,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Бусад,Туршлага | Ур чадвар | Программ хангамж
Zangia,Төслийн менежер,Баян Өндөг,4500000,5000000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Төслийн менежер,Хэлний мэдлэг | Туршлага | Ур чадвар
