source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Zangia,СУДАЛГААНЫ ИНЖЕНЕР,Номин Констракшн Девелопмент Групп,4000000,4500000,[],Менежмент,6,Менежер / Супервайзор,Бусад,"барилгын инженер болон бусад холбогдох чиглэлээр гадаад дотоодын их дээд сургууль төгссөн | судалгаа шинжилгээ, харьцуулалт хийх чадвартай | компьютерийн хэрэглээний программуудыг бүрэн ашиглах чадвартай /autocad, archicad, revit г.м/ | англи, орос хэлний дундаас дээш түвшний мэдлэгтэй | бие даан оновчтой шийдвэр гаргах, багаар ажиллах чадвартай | дээрх чиглэлээр 2-3 жил ажилласан туршлагатай бол давуу талтай"
Zangia,Нягтлан бодогч,Талын алтан булаг майнинг ХХК,5000000,5500000,[],Менежмент,6,Менежер / Супервайзор,Ерөнхий нягтлан бодогч,"-нягтлан бодох бүртгэлийн мэрэгжлээр төгссөн | -мэргэжлээрээ таваас доошгүй жил ажилласан | -уул уурхайн ашиглалтын төсөл дээр ажиллаж байсан бол давуу тал | -багаар ажиллах, харилцааны өндөр ур чадвартай"
Zangia,Үл хөдлөх хөрөнгийн Агент REAL ESTATE AGENT PLATIN,РЕМАКС Платин,4000000,4500000,[],Менежмент,6,Менежер / Супервайзор,Бусад,"үл хөдлөхийн салбарт сонирхолтой | борлуулалт, гэрээ хэлэлцээр хийх, харилцааны ур чадвартай | багаар ажиллах чадвартай | санхүүгийн тооцоолол дүн шинжилгээ хийх чадвартай | компьютерын хэрэглээний програмууд дээр ажилладаг | дээд боловсролтой"
Zangia,Үл хөдлөх хөрөнгийн Агент /REAL ESTATE AGENT/PLATIN,РЕМАКС Платин,4500000,5000000,[],Менежмент,6,Менежер / Супервайзор,Бусад,"үл хөдлөхийн салбарт сонирхолтой | борлуулалт, гэрээ хэлэлцээр хийх, харилцааны ур чадвартай | багаар ажиллах чадвартай | санхүүгийн тооцоолол дүн шинжилгээ хийх чадвартай | компьютерын хэрэглээний програмууд дээр ажилладаг | дээд боловсролтой"
Zangia,Брэнд хариуцсан ахлах менежер,Амуулай ХХК,3000000,3500000,[],Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,"брэнд менежерээр 3-с дээш жил ажилласан туршлагатай байх | маркетинг, борлуулалтын чиглэлээр их дээд сургууль төгссөн | брэнд хөгжүүлэлт болон стратеги боловсруулах чадвартай | судалгаа, шинжилгээ хийх чадвартай | харилцааны өндөр ур чадвартай | багийн ажлын туршлагатай | англи эсвэл япон хэлний мэдлэгтэй | компьютерийн хэрэглээний мэдлэгтэй"
Zangia,Төслийн менежер,Монгол Ай Ди ХХК,4000000,4500000,[],Менежмент,6,Менежер / Супервайзор,Төслийн менежер,"мэдээллийн технологи, програм хангамж, системийн инженерчлэлийн чиглэлээр бакалавр ба түүнээс дээш зэрэгтэй | төслийн удирдлага дээр 1+ жил ажилласан туршлагатай | erp төсөл дээр ажилласан туршлагатай бол давуу тал болно | хөгжүүлэлтийн баримт бичиг (brd, fsd, bpmn) боловсруулах чадвартай | төслийн менежментийн аргачлалууд (agile, scrum, waterfall)–ын ойлголттой | production сервер, deployment процессын суурь ойлголттой байх | англи хэл дээр техникийн баримт бичиг унших, бичих чадвартай"
Zangia,Ахлах нягтлан бодогч,БИШРЭЛТ ГРУПП,5000000,5500000,,Менежмент,7,Менежер / Супервайзор,Ерөнхий нягтлан бодогч,Боловсрол | Туршлага | Туршлага | Туршлага | Хувь хүний чадвар
Zangia,ХАБЭА-Н МЕНЕЖЕР,Бэст Компьютерс Технологи ХХК,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Мэдлэг | Туршлага | Ур чадвар | Манлайлал | Ур чадвар | Компьютерийн мэдлэг
Zangia,Бизнес харилцааны менежер,Бизнес Медиа ХХК,1500000,1800000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Харилцааны ур чадвар | Компьютерийн мэдлэг | Ачаалал даах | Бүтээлч байдал
Zangia,Маркетингийн менежер,Акума Эрин ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Гадаад хэл | Ур чадвар | Мэдлэг | Мэдлэг
Zangia,ТӨСЛИЙН МЕНЕЖЕР,Нэкст Групп XXK,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Төслийн менежер,Гадаад хэл | Ур чадвар | Ур чадвар | Багаар ажиллах | Манлайлал
Zangia,Борлуулалтын менежер /Алтан Жолоо Моторс/,Алтан Жолоо Трейд ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Харилцааны ур чадвар | Хандлага | Хандлага | Компьютерийн мэдлэг | Багаар ажиллах
Zangia,IT ИНЖЕНЕР,"""Соно финтек"" ББСБ",3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Мэдээллийн аюулгүй байдал болон систем администрат,Боловсрол | Ур чадвар | Мэдлэг | Мэдлэг | Гадаад хэл | Хувь хүний чадвар | Ур чадвар | Хандлага
Zangia,ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР,Нэкст Групп XXK,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ажилтан,Боловсрол | Ур чадвар | Ур чадвар | Гадаад хэл | Хувь хүний чадвар | Давуу тал
Zangia,БОРЛУУЛАЛТЫН МЕНЕЖЕР,Капитрон банк,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадвар | Ур чадвар | Манлайлал | Хувь хүний чадвар
Zangia,"ISO стандарт хариуцсан менежер /""Витафит Юу Би"" ХХК/",Витафит Групп,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Давуу тал | Туршлага | Мэдлэг | Ур чадвар | Ур чадвар | Гадаад хэл | Хувь хүний чадвар
Zangia,МАРКЕТИНГИЙН МЕНЕЖЕР,Стади энд травел аброад ХХК,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Гадаад хэл | Давуу тал | Туршлага | Ур чадвар | Мэдлэг | Хувь хүний чадвар | Туршлага
Zangia,Програм хөгжүүлэгч,Уранган ХХК,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Программ хангамжийн инженер,Боловсрол | Туршлага | Мэдлэг | Ур чадвар | Хандлага | Хувь хүний чадвар | Хандлага
Zangia,Хөрөнгө оруулалтын зөвлөх,Мандал Капитал Маркетс ҮЦК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Санхүүгийн шинжээч,Боловсрол | Туршлага | Харилцааны ур чадвар | Ур чадвар | Хандлага | Багаар ажиллах | Гадаад хэл | Компьютерийн мэдлэг
Zangia,Төлөвлөлтийн инженер,"""Кеестон ресурс"" ХХК",3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Компьютерийн мэдлэг | Ур чадвар | Харилцааны ур чадвар | Туршлага | Хандлага | Хувь хүний чадвар
Zangia,Улаанбаатарт Борлуулалтын менежер,Жи Мобайл,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Бүтээлч байдал | Хандлага | Компьютерийн мэдлэг | Харилцааны ур чадвар | Ур чадвар | Давуу тал
Zangia,БАЙГУУЛЛАГЫН БОРЛУУЛАЛТЫН МЕНЕЖЕР,"""Артизан"" ХХК",2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Давуу тал | Ур чадвар | Ур чадвар
Zangia,БҮТЭЭГДЭХҮҮНИЙ МЕНЕЖЕР,"""Артизан"" ХХК",2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол
Zangia,Барилгын инженер,"""Дархан Эрхэт Майнинг"" ХХК",3500000,4000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол
Zangia,Англи хэлтэй захиалгын менежер,Хидео Савада Хан Ресорт ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Англи хэл
Zangia,Marketing Manager - Loyalty,Шангри-Ла Улаанбаатар ХХК,4000000,4500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол
Zangia,Тооцооны нягтлан бодогч,Монбейкери ХХК,2100000,2500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол
Zangia,Рестораны менежер,Номадсын Сүлжээ Ресторан,2100000,2500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол
Zangia,Бизнес шинжээч (Программ хангамж),Ариг Банк,3500000,4000000,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Бичиг баримт
Zangia,Ахлах нягтлан бодогч /Бараа матераил/,Алтан Жолоо Импекс ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол
Zangia,"Дунд, ахлах ангийн сургалтын менежер",Цэлмэг Дижитал Сургууль,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол
Zangia,Маркетингийн менежер,"""Материалимпэкс"" ХК",3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол
Zangia,Борлуулалтын менежер,"""Форвард Моторс"" ХХК",2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Ойлголт
Zangia,ББСБ-д үйл ажиллагаа хариуцсан менежер ажилд авна.,Барицентер ББСБ,2100000,2500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Программ
Zangia,ТЕХНОЛОГИЧ /ТЭСО ДЭЙРИ ХХК/,Тэсо Фүүдс ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол
Zangia,Борлуулалтын менежер,Golden Sand Petroleum LLC,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол
Zangia,"ЗАХИРГАА, ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР",Интер Кюзин ХХК,2500000,3000000,,Менежмент,6,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол
Zangia,Борлуулалтын менежер / Захиалгат  Тавилга/,Төмөр Хас ХХК,2100000,2500000,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол
Zangia,МАРКЕТИНГИЙН МЕНЕЖЕР,ГОЛОМТ КАПИТАЛ ҮЦК ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол
Zangia,Сантехникийн инженер,Алтан Жолоо Трейд ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Стандарт
Zangia,Хүний нөөцийн менежер,Арш Технологи ХХК,2100000,2500000,,Менежмент,6,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол
Zangia,Ерөнхий менежер,БИШРЭЛТ ГРУПП,6000000,6500000,,Менежмент,6,Менежер / Супервайзор,Гүйцэтгэх захирал,Туршлага
Zangia,Бүтээгдэхүүн хөгжүүлэлтийн менежер,Транскапитал,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Education
Zangia,Борлуулалтын менежер,Сүү Хувьцаат Компани,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол
Zangia,Дата аналист /Борлуулалт/,Сүү Хувьцаат Компани,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Санхүүгийн шинжээч,Боловсрол
Zangia,Хуулийн зөвлөх (англи хэлтэй),Таван Богд Групп,4000000,4500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол
Zangia,Маркетингийн менежер,Номад Эф энд Би ХХК,2100000,2500000,[],Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Хэлний мэдлэг | Ур чадвар
Zangia,Ложистикийн менежер,Сантранс Ложистикс ХХК,3000000,3500000,[],Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Хэлний мэдлэг
Zangia,Төслийн менежер,Топологи ХХК,4000000,4500000,[],Менежмент,7,Менежер / Супервайзор,Төслийн менежер,Туршлага | Ур чадвар | Хэлний мэдлэг
Zangia,МАРКЕТИНГ МЕНЕЖЕР,Жавхлант дистрибюшн ХХК,3000000,3500000,[],Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага
Zangia,ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР,Венера вип клиник,2500000,3000000,[],Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага
Zangia,Хүний нөөцийн менежер /Сургалт хөгжил/,Витафит Групп,3000000,3500000,[],Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага
Zangia,Эмнэлэгт Чанарын менежер ажилд авна.,Цэцээхэн төгс удам,2100000,2500000,[],Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага
Zangia,Бизнес хөгжлийн менежер /Төсөл хариуцсан/,Алтан Жолоо Трейд ХХК,3000000,3500000,[],Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага
Zangia,КАТЕГОРИ МЕНЕЖЕР,О'реш супермаркет,2500000,3000000,[],Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага
Zangia,Маркетингийн менежер,Монкон Групп ХХК,3500000,4000000,[],Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага
Zangia,Хүний нөөцийн менежер,Броуд фийлд оф вийшн,2100000,2500000,[],Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Туршлага
Zangia,Ахлах төслийн менежер /ERP system/,Смарт Софтвэйр Групп,4000000,4500000,[],Менежмент,7,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Туршлага | Туршлага
Zangia,Борлуулалтын ахлах менежер,Эйч Эйч Ай ХХК,3000000,3500000,[],Менежмент,7,Менежер / Супервайзор,Бусад,Туршлага | Боловсрол
Zangia,Чанар хяналтын менежер,Гурван бухат групп ХХК,3500000,4000000,[],Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага
Zangia,ХУДАЛДААНЫ МЕНЕЖЕР,Грийн гэйт интернэйшнл ХХК,3000000,3500000,[],Менежмент,7,Менежер / Супервайзор,Бусад,Хэлний мэдлэг | Туршлага
Zangia,Зээлийн бодлогын менежер,Транскапитал,3500000,4000000,[],Менежмент,7,Менежер / Супервайзор,Санхүүгийн шинжээч,Боловсрол | Хэлний мэдлэг
Zangia,Агуулахын үйл ажиллагааны менежер,Жи Эс 25,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бусад,Туршлага | Боловсрол | Ур чадварууд | Зан чанар | Компьютерийн мэдлэг | Давуу тал
Zangia,Дижитал маркетинг менежер,Монос Косметик,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Мэдлэг | Ур чадварууд | Давуу тал | Зан чанар
Zangia,Борлуулалтын менежер,“Бьюлд март” ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Компьютерийн мэдлэг | Сонирхол | Ур чадварууд | Зан чанар | Хэлний мэдлэг | Туршлага
Zangia,Реле хамгаалалт автоматжуулалтын инженер,Монхорус Интернэшнл ХХК,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Хэлний мэдлэг | Ур чадварууд | Туршлага
Zangia,Маркетингийн менежер,Эндлесс энержи ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Мэдлэг | Ур чадварууд
Zangia,"Хөрөнгө, хангамж хариуцсан нярав",Эндлесс энержи ХХК,2100000,2500000,,Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Ур чадварууд | Зан чанар
Zangia,МАРКЕТИНГИЙН МЕНЕЖЕР | ТӨСЛИЙН МАРКЕТЕР,Бат Солюшн Партнерс ХХК,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Сонирхол | Боловсрол | Туршлага | Хэлний мэдлэг | Компьютерийн мэдлэг | Ур чадварууд | Мэдлэг
Zangia,Брэнд менежер,Da jin long global trade ,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадварууд | Мэдлэг | Хэлний мэдлэг
Zangia,БОРЛУУЛАЛТЫН МЕНЕЖЕР,Интер Сайнс ХХК,3500000,4000000,,Менежмент,,Менежер / Супервайзор,Бусад,
Zangia,Маркетингийн менежер,Интер Сайнс ХХК,2500000,3000000,,Менежмент,,Менежер / Супервайзор,Бусад,
Zangia,Сонгон шалгаруулалтын менежер,Таван Богд Групп,3500000,4000000,,Менежмент,,Менежер / Супервайзор,Хүний нөөцийн ажилтан,
Zangia,МАРКЕТИНГИЙН МЕНЕЖЕР B2B,КоллПро ХХК,0,0,,Менежмент,,Менежер / Супервайзор,Бусад,
Zangia,Хүний нөөцийн менежер-эмэгтэй,ӨРНҮҮН АРВИЖИХ ТРЕЙД ХХК,2100000,2500000,,Менежмент,,Менежер / Супервайзор,Хүний нөөцийн ажилтан,
Zangia,Бизнес хөгжлийн менежер,Ю Би Пи ХХК,4500000,5000000,,Менежмент,,Менежер / Супервайзор,Бизнес хөгжлийн менежер,
Zangia,"Сошиал, дижитал маркетингийн менежер",Айсторг ХХК,2500000,3000000,,Менежмент,,Менежер / Супервайзор,Бусад,
Zangia,Лабораторийн эрхлэгч,Монос Косметик,3500000,4000000,,Менежмент,,Менежер / Супервайзор,Бусад,
Zangia,Молл менежер,Мастер Групп,2500000,3000000,,Менежмент,,Менежер / Супервайзор,Бусад,
Zangia,Электрон барааны дэлгүүрт Зохион байгуулагч /эмэгтэй/,Монжаргалант групп,1500000,1800000,,Менежмент,,Менежер / Супервайзор,Бусад,
Zangia,Маркетингийн менежер,Шунхлай ХХК,2500000,3000000,,Менежмент,,Менежер / Супервайзор,Бусад,
Zangia,"Бүрдүүлэлт, Сонгон шалгаруултын менежер",Макс Рөүд,3000000,3500000,,Менежмент,,Менежер / Супервайзор,Хүний нөөцийн ажилтан,
Zangia,ОРОН НУТАГ БОРЛУУЛАЛТ ХАРИУЦСАН МЕНЕЖЕР /ЭРЭГТЭЙ/,Жавхлант дистрибюшн ХХК,4000000,4500000,,Менежмент,,Менежер / Супервайзор,Бусад,
Zangia,ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР,ИНЭЛ ХХК,2500000,3000000,,Менежмент,,Менежер / Супервайзор,Хүний нөөцийн ажилтан,
Zangia,МАРКЕТИНГИЙН МЕНЕЖЕР,POCKET,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Хувийн чанар | Хэлний мэдлэг
Zangia,ҮЙЛЧИЛГЭЭ ХАРИУЦСАН МЕНЕЖЕР,POCKET,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Хэлний мэдлэг | Туршлага | Програм хангамж | Ур чадварууд
Zangia,БОРЛУУЛАЛТ ТҮРЭЭСИЙН МЕНЕЖЕР,Улаанбаатар групп ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Туршлага | Ур чадварууд | Хэлний мэдлэг | Програм хангамж
Zangia,Хүний нөөцийн менежер /төв оффис/,БОСА Холдинг ХХК,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ажилтан,Боловсрол | Туршлага | Програм хангамж | Ур чадварууд
Zangia,БИЗНЕС ХӨГЖЛИЙН МЕНЕЖЕР,Эн Си Си Эс ХХК,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадварууд | Хэлний мэдлэг
Zangia,ХАНГАМЖИЙН МЕНЕЖЕР,Эрхэт түнш,3500000,4000000,,Менежмент,7,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Хэлний мэдлэг | Ур чадварууд
Zangia,"Захирлын туслах, нарийн бичиг",Улаанбаатар Зочид Буудал,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Захиргааны ажилтан,Боловсрол | Ур чадварууд | Хэлний мэдлэг | Програм хангамж
Zangia,Платформ хариуцсан менежер,Мэдээлэл технологийн үндэсний парк,2100000,2500000,,Менежмент,7,Менежер / Супервайзор,Мэдээллийн аюулгүй байдал болон систем администрат,Мэргэжил | Боловсрол | Туршлага
Zangia,СУВГИЙН МАРКЕТИНГИЙН МЕНЕЖЕР,Витафит милк ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадварууд
Zangia,"БОРЛУУЛАЛТЫН МЕНЕЖЕР  ""Витафит Юу Би"" ХХК",Витафит Групп,4000000,4500000,,Менежмент,7,Менежер / Супервайзор,Бизнес хөгжлийн менежер,Боловсрол | Туршлага | Ур чадварууд | Програм хангамж
Zangia,Боловсролын салбарт хүний нөөцийн менежер ажилд  авна.,Монголын Үндэсний Их Сургууль,2100000,2500000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ажилтан,Боловсрол | Туршлага | Ур чадварууд
Zangia,Барилгын хяналтын инженер,Сетунари Групп ХХК,4000000,4500000,,Менежмент,7,Менежер / Супервайзор,Бусад,Туршлага | Мэргэшсэн зэрэг | Зураг төслийн мэдлэг | Төсөв тооцоо гаргах
Zangia,Сувилахуйн менежер,Үндэсний Техникийн Их Сургууль ҮТИС,2500000,3000000,,Менежмент,5,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Багийн удирдлага | Харилцааны чадвар
Zangia,ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР /Моннис Моторс/,Моннис Групп,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Боловсрол | Туршлага | Удирдан зохион байгуулах | Асуудал шийдвэрлэх
Zangia,ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР /Кемп катеринг/,Очир Ундраа Групп,4000000,4500000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ахлах ажилтан,Туршлага | Мэдлэг туршлага | Англи хэл | Төслийн удирдлага
Zangia,Маркетингийн менежер,Амжилт Кибер,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Туршлага | Баг удирдах | Анализ хийх | Бүтээлч сэтгэлгээ
Zangia,ХҮНИЙ НӨӨЦИЙН МЭРГЭЖИЛТЭН,И-Эн-Си Групп,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Хүний нөөцийн ажилтан,Туршлага | Багаар ажиллах | Бичиг баримт боловсруулах | Smart HR програм
Zangia,НЭВТРҮҮЛЭЛТИЙН МЕНЕЖЕР,Тэсо Групп,2500000,3000000,,Менежмент,5,Менежер / Супервайзор,Бусад,Дүн шинжилгээ хийх | Баримт бичиг боловсруулах | Програм хангамж | Харилцааны чадвар
Zangia,Төслийн менежер,М-Си-Эс Техноложис ХХК,4000000,4500000,,Менежмент,7,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Туршлага | Харилцааны чадвар | Agile/Scrum мэдлэг
Zangia,Төслийн менежер,"""Материалимпэкс"" ХК",2100000,2500000,,Менежмент,4,Менежер / Супервайзор,Төслийн менежер,Боловсрол | Туршлага | Төсвийн төлөвлөлт | Харилцааны чадвар
Zangia,БРЭНД  МЕНЕЖЕР /Орос хэлтэй/,Монголиан Стар Дистрибюшин ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Анализ хийх | Орос хэл
Zangia,БРЭНД  МЕНЕЖЕР /МАРКЕТИНГ/,Монголиан Стар Дистрибюшин ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Боловсрол | Туршлага | Анализ хийх | Англи хэл
Zangia,Туслах категори менежер /Мах /,Алтан Жолоо Трейд ХХК,2500000,3000000,,Менежмент,5,Менежер / Супервайзор,Бусад,Боловсрол | Excel програм | Харилцааны чадвар | Тайлагнах чадвар
Zangia,ДИЖИТАЛ МАРКЕТИНГИЙН МЕНЕЖЕР,Тэсо Групп,3500000,4000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Туршлага | Marketing tools | Англи хэл | Баримт бичиг боловсруулах
Zangia,СУВГИЙН БОРЛУУЛАЛТЫН МЕНЕЖЕР,Бэст Компьютерс Технологи ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Бусад,Туршлага | Борлуулалтын чадвар | Харилцааны ур чадвар | Компьютерийн хэрэглээ
Zangia,Odoo ERP хөгжүүлэгч,Мандал Даатгал ХК,2500000,3000000,,Менежмент,5,Менежер / Супервайзор,Программ хангамжийн инженер,Туршлага | Программчлалын хэл | Боловсрол | Багаар ажиллах
Zangia,Цахилгааны инженер,Бэст Компьютерс Технологи ХХК,3500000,4000000,,Менежмент,6,Менежер / Супервайзор,Бусад,"Цахилгааны инженер, холбоо дохиоллын инженер чиглэлээр дээд сургууль төгссөн | Microsoft Visio, Adobe AutoCAD программууд дээр ажиллах чадвартай"
Zangia,Хүний нөөцийн менежер /Сургалт хариуцсан/,Жавхлант дистрибюшн ХХК,2500000,3000000,,Менежмент,4,Менежер / Супервайзор,Хүний нөөцийн ажилтан,Мэргэжлээрээ 2-доошгүй ажилласан | 35- доош насны
Zangia,Гадаад худалдан авалтын менежер,Алтан Жолоо Трейд ХХК,3500000,4000000,,Менежмент,6,Менежер / Супервайзор,Бусад,Хятад хэлний ахисан шатны мэдлэгтэй | Салбартаа 3-с доошгүй жил ажилласан байх
Zangia,Дэлгүүрийн менежер,Премиум Нэксус ХК,2100000,2500000,,Менежмент,3,Менежер / Супервайзор,Бусад,Дэлгүүрийн менежерээр ажиллаж байсан туршлагатай | Багийг удирдах болон урамшуулал өгөх чадвартай
Zangia,Нийцлийн менежер,Акалико Pесорсэс ХХК,3500000,4000000,,Менежмент,6,Менежер / Супервайзор,Бусад,"Нийцэл, эрсдлийн удирдлага, дотоод хяналт чиглэлээр 2-с дээш жил ажилласан туршлагатай | Хууль, бизнесийн удирдлага, санхүү чиглэлээр бакалавр"
Zangia,Үйл ажиллагааны менежер,Каппэ Бэнэ Монголиа ХХК,1800000,2100000,,Менежмент,2,Менежер / Супервайзор,Бусад,"Хууль зүйн болон захиргааны удирдлагын чиглэлээр бакалавр | Захиргаа, хүний нөөц, архив бичиг хэргийн чиглэлээр 2 түүнээс дээш жил ажилласан"
Zangia,Дэлгүүрийн туслах менежер,Жи Эс 25,1500000,1800000,,Менежмент,2,Менежер / Супервайзор,Бусад,Худалдааны салбарт 3-с дээш жил ажилласан бол бакалаврын боловсролтой байхыг шаардахгүй | Удирдан зохион байгуулах чадвартай
Zangia,Дэлгүүрийн туслах менежер,Жи Эс 25,1500000,1800000,,Менежмент,2,Менежер / Супервайзор,Бусад,Бакалавр болон түүнээс дээш зэрэгтэй | Асуудал шийдвэрлэх чадвар сайтай
Zangia,Дэлгүүрийн туслах менежер,Жи Эс 25,1500000,1800000,,Менежмент,2,Менежер / Супервайзор,Бусад,Борлуулалт хийх ур чадвартай | Удирдан зохион байгуулах чадвартай
Zangia,Дизайнер,Арвайн Үндэс ХХК,3000000,3500000,,Менежмент,5,Менежер / Супервайзор,Мультимедиа дизайнер,"Компьютер график, дизайны чиглэлээр их дээд сургууль төгссөн | Adobe Photoshop, Adobe Indesign программуудыг сайтар эзэмшсэн"
