category,category_count,source_zangia_count,source_lambda_count,source,job_name,company,min_salary,max_salary,bonus,job_level_category,job_grade,job_level,job_category,requirements
Хүний нөөцийн ажилтан,120,109,11,Zangia,"Үр дүн, бүтээмжийг эрхэмлэгч ХҮНИЙ НӨӨЦИЙН МЕНЕЖЕР",Ейс ХХК,2100000,2500000,,Менежмент,8,Ахлах менежер / Нэгжийн удирдлага,Хүний нөөцийн ажилтан,Туршлага | Ур чадвар | Хандлага | Хандлага | Хандлага | Хэлний мэдлэг
Хүний нөөцийн ажилтан,120,109,11,Zangia,CУРГАЛТЫН МЭРГЭЖИЛТЭН /Борлуулалт/,Мобиком корпораци ХХК,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Хүний нөөцийн ажилтан,Боловсрол | Хэлний мэдлэг | Туршлага
Хүний нөөцийн ажилтан,120,109,11,Zangia,"Сургалт хөгжил, идэвхжүүлэлтийн менежер",Жүр Үр ХХК,2500000,3000000,,Менежмент,4,Менежер / Супервайзор,Хүний нөөцийн ажилтан,Боловсрол | Туршлага | Хэлний мэдлэг
Хүний нөөцийн ажилтан,120,109,11,Zangia,"Сургалт, идэвхжүүлэлт хариуцсан мэргэжилтэн",Жүр Үр ХХК,2100000,2500000,,Мэргэжилтэн,3,Мэргэжилтэн,Хүний нөөцийн ажилтан,Боловсрол | Туршлага | Хэлний мэдлэг
Хүний нөөцийн ажилтан,120,109,11,Zangia,Хүний нөөцийн менежер,Уранган ХХК,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ажилтан,Боловсрол | Туршлага | Хэлний мэдлэг
Хүний нөөцийн ажилтан,120,109,11,Zangia,Хүний нөөцийн ажилтан,ЗАК МАЙНИНГ ХХК,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Хүний нөөцийн ажилтан,Боловсрол | Мэдлэг | Ур чадвар
Хүний нөөцийн ажилтан,120,109,11,Zangia,Хүний нөөцийн мэргэжилтэн,Премиум Нэксус ХК,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Хүний нөөцийн ажилтан,Боловсрол | Туршлага | Ур чадвар | Программ хангамж
Хүний нөөцийн ажилтан,120,109,11,Zangia,Хүний нөөцийн мэргэжилтэн,ЮНИСТИЙЛ КОНСТРАКШН,3000000,3500000,[],Мэргэжилтэн,5,Мэргэжилтэн,Хүний нөөцийн ажилтан,Ур чадвар
Хүний нөөцийн ажилтан,120,109,11,Zangia,Хүний нөөцийн мэргэжилтэн /Хятад хэлтэй/,ОРИЕНТ ХХК,3000000,3500000,[],Мэргэжилтэн,5,Мэргэжилтэн,Хүний нөөцийн ажилтан,Гадаад хэл | Боловсрол | Туршлага
Хүний нөөцийн ажилтан,120,109,11,Zangia,Хүний нөөцийн мэргэжилтэн,"""ТИ ЭЙЧ СИ БҮҮСТ"" ХХК",2100000,2500000,[],Ажилтан,4,Ажилтан,Хүний нөөцийн ажилтан,Туршлага
Хүний нөөцийн ажилтан,120,109,11,Zangia,Хүний нөөцийн мэргэжилтэн,Таван Богд Фүүдс ХХК,3000000,3500000,[],Мэргэжилтэн,5,Мэргэжилтэн,Хүний нөөцийн ажилтан,Боловсрол | Ур чадвар
Хүний нөөцийн ажилтан,120,109,11,Zangia,Хүний нөөцийн мэргэжилтэн,Фүүд Лейбл ХХК,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Хүний нөөцийн ажилтан,Боловсрол | Туршлага | Ур чадвар | Хувь хүний чанар | Хэлний мэдлэг
Хүний нөөцийн ажилтан,120,109,11,Zangia,Хүний нөөцийн менежер,Батхүлэг автосервис,3000000,3500000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ажилтан,Нас хүйсийн шаардлага | Боловсрол | Туршлага | Ур чадвар | Компьютерийн мэдлэг | Хувь хүний чанар
Хүний нөөцийн ажилтан,120,109,11,Zangia,Хүний нөөцийн менежер,Блүүм технологи ХХК,2500000,3000000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ажилтан,Боловсрол | Туршлага | Ур чадвар | Хувь хүний чанар
Хүний нөөцийн ажилтан,120,109,11,Zangia,Сургалт хөгжил хариуцсан ажилтан,АЛС Групп ХХК,3000000,3500000,,Мэргэжилтэн,5,Ахлах мэргэжилтэн,Хүний нөөцийн ажилтан,Боловсрол | Туршлага | Хэлний мэдлэг | Ур чадвар | Компьютерийн мэдлэг
Хүний нөөцийн ажилтан,120,109,11,Zangia,"Бүрдүүлэлт, сонгон шалгаруулалт хариуцсан ажилтан","""Шинэ Монгол"" Эрдмийн хүрээлэн",2100000,2500000,,Ажилтан,3,Ажилтан,Хүний нөөцийн ажилтан,Боловсрол | Туршлага | Ур чадвар | Компьютерийн мэдлэг
Хүний нөөцийн ажилтан,120,109,11,Zangia,Сонгон шалгаруулалт хариуцсан мэргэжилтэн,Худалдаа хөгжлийн банк,3000000,3500000,,Мэргэжилтэн,4,Мэргэжилтэн,Хүний нөөцийн ажилтан,Боловсрол
Хүний нөөцийн ажилтан,120,109,11,Zangia,Хүний нөөцийн ажилтан,Orchlon Consulting  LLC,1800000,2100000,,Мэргэжилтэн,5,Мэргэжилтэн,Хүний нөөцийн ажилтан,Боловсрол | Ур чадвар | Хандлага
Хүний нөөцийн ажилтан,120,109,11,Zangia,"Хүний нөөцийн мэргэжилтэн /Сургалт,ур чадвар хариу",Монхорус Интернэшнл ХХК,2500000,3000000,,Мэргэжилтэн,6,Мэргэжилтэн,Хүний нөөцийн ажилтан,Боловсрол | Туршлага | Ур чадвар
Хүний нөөцийн ажилтан,120,109,11,Zangia,Сургалтын менежер /Ив-Роше/,Наран Трейд ХХК,2100000,2500000,,Мэргэжилтэн,5,Мэргэжилтэн,Хүний нөөцийн ажилтан,Боловсрол | Туршлага | Хэлний мэдлэг | Ур чадвар
Хүний нөөцийн ажилтан,120,109,11,Zangia,Хүний нөөцийн мэргэжилтэн /Хятад хэлтэй/,Монгол тунжөн майнинг инвестмент групп” ХХК,3500000,4000000,,Мэргэжилтэн,5,Мэргэжилтэн,Хүний нөөцийн ажилтан,Хэлний мэдлэг | Боловсрол | Туршлага | Ур чадвар
Хүний нөөцийн ажилтан,120,109,11,Zangia,Хүний нөөцийн ажилтан,ИКС ЭМ СИ ХХК,3000000,3500000,,Мэргэжилтэн,5,Мэргэжилтэн,Хүний нөөцийн ажилтан,Туршлага | Боловсрол | Мэдлэг | Ур чадвар
Хүний нөөцийн ажилтан,120,109,11,Zangia,Сургалтын координатор,Юнител Групп,1800000,2100000,,Мэргэжилтэн,5,Мэргэжилтэн,Хүний нөөцийн ажилтан,Боловсрол | Компьютерийн мэдлэг | Гадаад хэл | Ур чадвар | Туршлага | Ур чадвар | Хувийн зан чанар | Ур чадвар | Хувийн зан чанар
Хүний нөөцийн ажилтан,120,109,11,Zangia,"Хүний нөөц, бичиг хэргийн ажилтан, захирлын туслах",Алтанговь Групп,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Хүний нөөцийн ажилтан,Туршлага | Бусад | Компьютерийн мэдлэг | Хувийн зан чанар | Гадаад хэл
Хүний нөөцийн ажилтан,120,109,11,Zangia,Хүний нөөцийн мэргэжилтэн,ПиСиДиПи ХХК,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Хүний нөөцийн ажилтан,Боловсрол | Туршлага | Англи хэл | Програм хангамж
Хүний нөөцийн ажилтан,120,109,11,Zangia,Сургалтын мэргэжилтэн,Премиум Нэксус ХК,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Хүний нөөцийн ажилтан,"Хүнсний технологи, хүнсний аюулгүй байдал, чанарын менежмент, эрүүл ахуй, багшлах чиглэлээр бакалавр ба түүнээс дээш зэрэгтэй | Хүнсний салбар, хүнсний чанар стандартын сургалтын чиглэлээр 2 ба түүнээс дээш жил ажилласан бол давуу тал | Баримт бичиг боловсруулах | Харилцааны болон багаар ажиллах чадвартай | Анализ хийх, тайлагнах ур чадвартай | Эрүүл ахуйн зохистой дадлын зохих мэдлэгтэй байх | Haccp, iso стандартын зохих түвшний мэдлэгтэй"
Хүний нөөцийн ажилтан,120,109,11,Zangia,Хүний нөөцийн туслах ажилтан,Рэдпаф Монгол,2100000,2500000,,Мэргэжилтэн,4,Мэргэжилтэн,Хүний нөөцийн ажилтан,"Хүний нөөц болон бизнесийн удирдлагын чиглэлээр бакалаврын зэрэгтэй байх | Англи хэлний дундаас дээш түвшний мэдлэгтэй байх | Компьютерийн хэрэглээний программууд дээр сайн ажиллалаг байх | Харьцааны соёлтой, олон нийттэй харилцах чадвартай"
Хүний нөөцийн ажилтан,120,109,11,Zangia,Хүний нөөцийн менежер /Блү Голд ХХК/,БОСА КОНДИТЕР ХХК,3000000,3500000,,Менежмент,6,Менежер / Супервайзор,Хүний нөөцийн ажилтан,Боловсрол | Туршлага | Техник ур чадвар
Хүний нөөцийн ажилтан,120,109,11,Zangia,Хүний нөөцийн мэргэжилтэн,Зэт Эм И,2100000,2500000,,Ажилтан,1,Ажилтан,Хүний нөөцийн ажилтан,Боловсрол | Техник ур чадвар | Туршлага
Хүний нөөцийн ажилтан,120,109,11,Lambda Global,Хүний нөөцийн менежер,Хужирт тур ХХК,3000000,4000000,"[{'name': 'Хагас жил бүр бонус', 'description': None}]",Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ажилтан,
Хүний нөөцийн ажилтан,120,109,11,Lambda Global,Хүний нөөцийн менежер,Чимэгэ Системс ХХК,3000000,4000000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ажилтан,Боловсрол | Туршлага
Хүний нөөцийн ажилтан,120,109,11,Lambda Global,Хүний нөөцийн менежер,Lambda RP Academy,2500000,4000000,,Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ажилтан,
Хүний нөөцийн ажилтан,120,109,11,Lambda Global,Хүний нөөцийн менежер,Номин Холдинг ХХК,3000000,4000000,"[{'name': 'Улирал бүр бонус', 'description': None}]",Менежмент,7,Менежер / Супервайзор,Хүний нөөцийн ажилтан,
Хүний нөөцийн ажилтан,120,109,11,Lambda Global,Хүний нөөцийн мэргэжилтэн,NEC LLC,3000000,3500000,"[{'name': 'Шинэ', 'description': 'New job opening'}, {'name': 'Баталгаажсан', 'description': 'Verified job'}, {'name': 'Компанийн бэлэг ', 'description': 'Company gifts'}, {'name': 'Шинэ аав/ээжийн уртасгасан чөлөө', 'description': 'Extended new parent leave'}, {'name': 'Сургалтын төлбөрийн дэмжлэг', 'description': 'Tuition reimbursement'}, {'name': 'Цалинтай чөлөө', 'description': 'Paid time off'}, {'name': 'Зарим өдөр гэрээс ажиллах', 'description': 'Work from home some days'}, {'name': 'Уян хатан ажлын цаг', 'description': 'Flexible working hours'}, {'name': 'Тушаал ахих боломж', 'description': 'Career advancement opportunities'}]",Мэргэжилтэн,5,Мэргэжилтэн,Хүний нөөцийн ажилтан,Сонирхол
Хүний нөөцийн ажилтан,120,109,11,Lambda Global,СУРГАЛТЫН АЖИЛТАН,Energy Resources LLC - Энержи Ресурс ХХК,2000000,3000000,"[{'name': 'Баталгаажсан', 'description': 'Verified job'}]",Ажилтан,4,Ажилтан,Хүний нөөцийн ажилтан,Боловсрол | Мэргэшил | Гадаад хэлний мэдлэг
Хүний нөөцийн ажилтан,120,109,11,Lambda Global,Сонгон шалгаруулалт хариуцсан мэргэжилтэн,PCMALL,2500000,3000000,"[{'name': 'Ажилчдын хямдрал', 'description': 'Employee discounts'}, {'name': 'Орон сууцны дэмжлэг', 'description': 'Housing support'}, {'name': 'Тушаал ахих боломж', 'description': 'Career advancement opportunities'}, {'name': 'Баталгаажсан', 'description': 'Verified job'}, {'name': 'Компанийн бэлэг ', 'description': 'Company gifts'}, {'name': 'Gym/Yoga/Wellness гишүүнчлэл', 'description': 'Gym/Yoga/Wellness membership'}, {'name': 'Уян хатан ажлын цаг', 'description': 'Flexible working hours'}]",Мэргэжилтэн,5,Мэргэжилтэн,Хүний нөөцийн ажилтан,
Хүний нөөцийн ажилтан,120,109,11,Lambda Global,"Байгууллага, хүний хөгжлийн мэргэжилтэн",Unitel,2500000,3000000,"[{'name': 'Баталгаажсан', 'description': 'Verified job'}]",Мэргэжилтэн,5,Мэргэжилтэн,Хүний нөөцийн ажилтан,Боловсрол | Ажлын туршлага | Гадаад хэлний мэдлэг
Хүний нөөцийн ажилтан,120,109,11,Lambda Global,сургалтын мэргэжилтэн,Кэй Эй Майнинг ,2500000,3000000,,Мэргэжилтэн,4,Мэргэжилтэн,Хүний нөөцийн ажилтан,
Хүний нөөцийн ажилтан,120,109,11,Lambda Global,CУРГАЛТЫН МЭРГЭЖИЛТЭН /Борлуулалт/,Мобиком Корпораци,2500000,3000000,"[{'name': 'Ажилчдын хямдрал', 'description': None}, {'name': 'Шинэ аав/ээжийн уртасгасан чөлөө', 'description': None}, {'name': 'Тушаал ахих боломж', 'description': None}, {'name': 'Хагас жил бүр бонус', 'description': None}, {'name': 'Алсаас ажиллах боломж', 'description': None}, {'name': 'Компаний машин/унаа', 'description': None}, {'name': 'Компанийн бэлэг ', 'description': None}, {'name': 'Хүүхэд асрах дэмжлэг', 'description': None}, {'name': 'Тэтгэврийн хуримтлал', 'description': None}, {'name': 'Эрүүл мэндийн даатгал (Хувийн)', 'description': None}, {'name': 'Сэтгэлзүйн эрүүл мэндийн дэмжлэг', 'description': None}, {'name': 'Уян хатан ажлын цаг', 'description': None}, {'name': 'Цалинтай чөлөө', 'description': None}, {'name': 'Gym/Yoga/Wellness гишүүнчлэл', 'description': None}, {'name': 'Зарим өдөр гэрээс ажиллах', 'description': None}, {'name': 'Сургалтын төлбөрийн дэмжлэг', 'description': None}]",Мэргэжилтэн,4,Мэргэжилтэн,Хүний нөөцийн ажилтан,
Хүний нөөцийн ажилтан,120,109,11,Lambda Global,Хүний нөөцийн мэргэжилтэн,"ESSENTIAL BEAUTY CO.,LTD ",1500000,2500000,[],Мэргэжилтэн,4,Мэргэжилтэн,Хүний нөөцийн ажилтан,Үндсэн үүрэг | Ур чадвар
